transaction_id,customer_id,customer_age,customer_gender,date,day_of_week,time_slot,total_amount,payment_method,items_json
TXN-2024-0000200,CUST1200,32,M,2024-05-18 11:48:00,Sat,Dinner,22,UPI,"[{""itemName"":""Lemonade"",""quantity"":1,""price"":20,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000201,CUST1201,25,F,2024-05-27 17:49:00,Mon,Snacks,400,Card,"[{""itemName"":""Paneer Curry+Roti"",""quantity"":2,""price"":90,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Chicken Curry+Rice"",""quantity"":2,""price"":110,""category"":""Main Course"",""isVegetarian"":false}]"
TXN-2024-0000202,CUST1202,31,F,2024-03-11 08:35:00,Mon,Dinner,165,Wallet,"[{""itemName"":""Dal Rice"",""quantity"":1,""price"":60,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Sandwich"",""quantity"":1,""price"":50,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000203,CUST1203,43,F,2024-06-27 14:26:00,Thu,Lunch,121,Card,"[{""itemName"":""Dal Rice"",""quantity"":1,""price"":60,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000204,CUST1204,43,F,2024-01-15 16:26:00,Mon,Dinner,80,Wallet,"[{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Lemonade"",""quantity"":1,""price"":20,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Samosa"",""quantity"":1,""price"":15,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000205,CUST1205,45,F,2024-01-24 16:46:00,Wed,Dinner,85,Cash,"[{""itemName"":""Chole Bhature"",""quantity"":1,""price"":85,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000206,CUST1206,45,M,2024-02-18 20:48:00,Sun,Snacks,254,Cash,"[{""itemName"":""Fruit Bowl"",""quantity"":1,""price"":40,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Rajma Chawal"",""quantity"":2,""price"":70,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000207,CUST1207,24,M,2024-01-31 19:48:00,Wed,Lunch,74,Card,"[{""itemName"":""Rajma Chawal"",""quantity"":1,""price"":70,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000208,CUST1208,35,F,2024-03-13 14:29:00,Wed,Lunch,294,Wallet,"[{""itemName"":""Chicken Curry+Rice"",""quantity"":1,""price"":110,""category"":""Main Course"",""isVegetarian"":false},{""itemName"":""Chole Bhature"",""quantity"":2,""price"":85,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000209,CUST1209,21,F,2024-03-22 11:23:00,Fri,Lunch,94,Cash,"[{""itemName"":""Paneer Curry+Roti"",""quantity"":1,""price"":90,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000210,CUST1210,26,F,2024-03-16 10:12:00,Sat,Lunch,227,UPI,"[{""itemName"":""Paneer Curry+Roti"",""quantity"":1,""price"":90,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Brownie"",""quantity"":2,""price"":55,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000211,CUST1211,26,F,2024-06-13 19:31:00,Thu,Lunch,242,Cash,"[{""itemName"":""Chicken Biryani"",""quantity"":1,""price"":130,""category"":""Main Course"",""isVegetarian"":false},{""itemName"":""Dal Rice"",""quantity"":1,""price"":60,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Lemonade"",""quantity"":2,""price"":20,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000212,CUST1212,34,M,2024-01-20 18:03:00,Sat,Snacks,119,Card,"[{""itemName"":""Lemonade"",""quantity"":1,""price"":20,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Paneer Curry+Roti"",""quantity"":1,""price"":90,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000213,CUST1213,34,F,2024-04-05 08:39:00,Fri,Snacks,110,UPI,"[{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Fruit Bowl"",""quantity"":1,""price"":40,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Tea"",""quantity"":1,""price"":15,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000214,CUST1214,35,F,2024-01-05 16:52:00,Fri,Snacks,150,Card,"[{""itemName"":""Dal Rice"",""quantity"":2,""price"":60,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000215,CUST1215,24,F,2024-03-31 12:50:00,Sun,Lunch,108,Card,"[{""itemName"":""Samosa"",""quantity"":1,""price"":15,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Maggi"",""quantity"":2,""price"":40,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000216,CUST1216,27,M,2024-06-16 18:48:00,Sun,Breakfast,59,Cash,"[{""itemName"":""Samosa"",""quantity"":1,""price"":15,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Fruit Bowl"",""quantity"":1,""price"":40,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000217,CUST1217,40,M,2024-01-22 15:54:00,Mon,Lunch,110,Wallet,"[{""itemName"":""Lassi"",""quantity"":2,""price"":30,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000218,CUST1218,26,M,2024-01-20 18:59:00,Sat,Lunch,210,Wallet,"[{""itemName"":""Coffee"",""quantity"":1,""price"":25,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Dal Rice"",""quantity"":1,""price"":60,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Veg Biryani"",""quantity"":1,""price"":100,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000219,CUST1219,20,F,2024-02-11 17:15:00,Sun,Snacks,151,Cash,"[{""itemName"":""Fruit Bowl"",""quantity"":1,""price"":40,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Veg Biryani"",""quantity"":1,""price"":100,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000220,CUST1220,34,F,2024-01-14 09:27:00,Sun,Lunch,113,Wallet,"[{""itemName"":""Veg Biryani"",""quantity"":1,""price"":100,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000221,CUST1221,42,F,2024-01-08 18:17:00,Mon,Dinner,235,Wallet,"[{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Paneer Curry+Roti"",""quantity"":2,""price"":90,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000222,CUST1222,23,F,2024-01-22 20:39:00,Mon,Lunch,52,Card,"[{""itemName"":""Cold Coffee"",""quantity"":1,""price"":50,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000223,CUST1223,30,M,2024-04-09 13:23:00,Tue,Breakfast,110,UPI,"[{""itemName"":""Chicken Curry+Rice"",""quantity"":1,""price"":110,""category"":""Main Course"",""isVegetarian"":false}]"
TXN-2024-0000224,CUST1224,21,M,2024-01-23 10:27:00,Tue,Lunch,131,UPI,"[{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Sandwich"",""quantity"":1,""price"":50,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000225,CUST1225,45,F,2024-01-04 12:26:00,Thu,Lunch,84,Card,"[{""itemName"":""Fruit Bowl"",""quantity"":2,""price"":40,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000226,CUST1226,36,M,2024-06-24 14:10:00,Mon,Lunch,147,UPI,"[{""itemName"":""Chole Bhature"",""quantity"":1,""price"":85,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000227,CUST1227,31,F,2024-05-03 20:04:00,Fri,Lunch,58,Card,"[{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000228,CUST1228,32,M,2024-02-04 12:00:00,Sun,Dinner,124,Card,"[{""itemName"":""Samosa"",""quantity"":1,""price"":15,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Veg Biryani"",""quantity"":1,""price"":100,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000229,CUST1229,27,F,2024-06-03 19:12:00,Mon,Lunch,32,UPI,"[{""itemName"":""Samosa"",""quantity"":2,""price"":15,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000230,CUST1230,41,F,2024-05-27 20:15:00,Mon,Lunch,152,Card,"[{""itemName"":""Samosa"",""quantity"":1,""price"":15,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Chicken Biryani"",""quantity"":1,""price"":130,""category"":""Main Course"",""isVegetarian"":false}]"
TXN-2024-0000231,CUST1231,39,M,2024-04-28 19:13:00,Sun,Lunch,113,UPI,"[{""itemName"":""Cold Coffee"",""quantity"":1,""price"":50,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Sandwich"",""quantity"":1,""price"":50,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000232,CUST1232,25,F,2024-06-17 10:45:00,Mon,Lunch,147,Wallet,"[{""itemName"":""Cold Coffee"",""quantity"":2,""price"":50,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Maggi"",""quantity"":1,""price"":40,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000233,CUST1233,35,F,2024-05-19 08:50:00,Sun,Dinner,130,Cash,"[{""itemName"":""Fruit Bowl"",""quantity"":1,""price"":40,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Cold Coffee"",""quantity"":1,""price"":50,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000234,CUST1234,36,F,2024-03-25 20:27:00,Mon,Breakfast,85,Card,"[{""itemName"":""Chole Bhature"",""quantity"":1,""price"":85,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000235,CUST1235,32,F,2024-04-10 15:49:00,Wed,Snacks,240,Cash,"[{""itemName"":""Ice Cream"",""quantity"":2,""price"":45,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Lemonade"",""quantity"":1,""price"":20,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Chicken Biryani"",""quantity"":1,""price"":130,""category"":""Main Course"",""isVegetarian"":false}]"
TXN-2024-0000236,CUST1236,21,M,2024-03-30 12:21:00,Sat,Lunch,51,Wallet,"[{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000237,CUST1237,21,F,2024-06-27 15:20:00,Thu,Breakfast,30,UPI,"[{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000238,CUST1238,38,M,2024-06-22 20:10:00,Sat,Dinner,211,Wallet,"[{""itemName"":""Paneer Curry+Roti"",""quantity"":1,""price"":90,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Dal Rice"",""quantity"":1,""price"":60,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000239,CUST1239,25,F,2024-06-10 10:11:00,Mon,Snacks,45,Wallet,"[{""itemName"":""Samosa"",""quantity"":1,""price"":15,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Tea"",""quantity"":2,""price"":15,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000240,CUST1240,36,F,2024-04-09 08:45:00,Tue,Lunch,84,UPI,"[{""itemName"":""Cold Coffee"",""quantity"":1,""price"":50,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000241,CUST1241,28,M,2024-04-27 09:16:00,Sat,Snacks,157,Cash,"[{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Veg Biryani"",""quantity"":1,""price"":100,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000242,CUST1242,29,F,2024-04-27 17:11:00,Sat,Dinner,194,UPI,"[{""itemName"":""Chicken Curry+Rice"",""quantity"":1,""price"":110,""category"":""Main Course"",""isVegetarian"":false},{""itemName"":""Cold Coffee"",""quantity"":1,""price"":50,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Lemonade"",""quantity"":1,""price"":20,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000243,CUST1243,40,M,2024-05-10 14:26:00,Fri,Snacks,185,Card,"[{""itemName"":""Samosa"",""quantity"":1,""price"":15,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Sandwich"",""quantity"":1,""price"":50,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Dal Rice"",""quantity"":2,""price"":60,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000244,CUST1244,35,M,2024-05-05 12:08:00,Sun,Lunch,204,Card,"[{""itemName"":""Coffee"",""quantity"":2,""price"":25,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Chicken Biryani"",""quantity"":1,""price"":130,""category"":""Main Course"",""isVegetarian"":false}]"
TXN-2024-0000245,CUST1245,44,F,2024-05-23 16:41:00,Thu,Lunch,152,Card,"[{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Sandwich"",""quantity"":1,""price"":50,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Maggi"",""quantity"":1,""price"":40,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000246,CUST1246,27,M,2024-03-11 11:34:00,Mon,Lunch,105,UPI,"[{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000247,CUST1247,35,M,2024-04-22 16:13:00,Mon,Dinner,90,Cash,"[{""itemName"":""Paneer Curry+Roti"",""quantity"":1,""price"":90,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000248,CUST1248,32,F,2024-03-30 09:28:00,Sat,Dinner,97,UPI,"[{""itemName"":""Paneer Curry+Roti"",""quantity"":1,""price"":90,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000249,CUST1249,45,F,2024-02-12 17:08:00,Mon,Dinner,25,UPI,"[{""itemName"":""Coffee"",""quantity"":1,""price"":25,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000250,CUST1250,37,M,2024-03-23 19:18:00,Sat,Lunch,85,Wallet,"[{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000251,CUST1251,19,F,2024-06-16 10:44:00,Sun,Dinner,22,Card,"[{""itemName"":""Lemonade"",""quantity"":1,""price"":20,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000252,CUST1252,42,F,2024-05-05 10:36:00,Sun,Snacks,113,Wallet,"[{""itemName"":""Sandwich"",""quantity"":1,""price"":50,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Samosa"",""quantity"":1,""price"":15,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Maggi"",""quantity"":1,""price"":40,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000253,CUST1253,34,F,2024-06-26 13:29:00,Wed,Dinner,65,UPI,"[{""itemName"":""Tea"",""quantity"":1,""price"":15,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Cold Coffee"",""quantity"":1,""price"":50,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000254,CUST1254,45,M,2024-05-16 14:13:00,Thu,Dinner,55,UPI,"[{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000255,CUST1255,28,M,2024-05-24 15:50:00,Fri,Lunch,100,Card,"[{""itemName"":""Coffee"",""quantity"":1,""price"":25,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Fruit Bowl"",""quantity"":1,""price"":40,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000256,CUST1256,32,F,2024-01-01 14:12:00,Mon,Dinner,110,UPI,"[{""itemName"":""Chicken Curry+Rice"",""quantity"":1,""price"":110,""category"":""Main Course"",""isVegetarian"":false}]"
TXN-2024-0000257,CUST1257,20,F,2024-03-05 09:23:00,Tue,Snacks,100,Wallet,"[{""itemName"":""Dal Rice"",""quantity"":1,""price"":60,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Coffee"",""quantity"":1,""price"":25,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Samosa"",""quantity"":1,""price"":15,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000258,CUST1258,38,M,2024-06-29 09:00:00,Sat,Lunch,23,Wallet,"[{""itemName"":""Lemonade"",""quantity"":1,""price"":20,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000259,CUST1259,18,M,2024-06-27 13:52:00,Thu,Lunch,79,Cash,"[{""itemName"":""Lemonade"",""quantity"":1,""price"":20,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000260,CUST1260,21,F,2024-04-04 12:08:00,Thu,Lunch,21,Cash,"[{""itemName"":""Lemonade"",""quantity"":1,""price"":20,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000261,CUST1261,37,M,2024-04-22 13:46:00,Mon,Lunch,136,Cash,"[{""itemName"":""Lemonade"",""quantity"":2,""price"":20,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Sandwich"",""quantity"":1,""price"":50,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Maggi"",""quantity"":1,""price"":40,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000262,CUST1262,36,F,2024-03-30 14:20:00,Sat,Dinner,92,Card,"[{""itemName"":""Chole Bhature"",""quantity"":1,""price"":85,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000263,CUST1263,35,F,2024-06-25 08:54:00,Tue,Dinner,115,Wallet,"[{""itemName"":""Rajma Chawal"",""quantity"":1,""price"":70,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000264,CUST1264,27,M,2024-03-02 15:24:00,Sat,Lunch,164,UPI,"[{""itemName"":""Cold Coffee"",""quantity"":2,""price"":50,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000265,CUST1265,28,M,2024-04-09 17:26:00,Tue,Lunch,173,Cash,"[{""itemName"":""Dal Rice"",""quantity"":1,""price"":60,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Brownie"",""quantity"":1,""price"":55,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Cold Coffee"",""quantity"":1,""price"":50,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000266,CUST1266,19,F,2024-05-09 12:40:00,Thu,Snacks,65,Card,"[{""itemName"":""Sandwich"",""quantity"":1,""price"":50,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Samosa"",""quantity"":1,""price"":15,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000267,CUST1267,26,M,2024-03-20 09:32:00,Wed,Dinner,40,Cash,"[{""itemName"":""Fruit Bowl"",""quantity"":1,""price"":40,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000268,CUST1268,27,F,2024-03-02 08:15:00,Sat,Breakfast,76,Card,"[{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Maggi"",""quantity"":1,""price"":40,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000269,CUST1269,21,M,2024-02-05 19:00:00,Mon,Lunch,89,Card,"[{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Fruit Bowl"",""quantity"":1,""price"":40,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000270,CUST1270,29,M,2024-03-09 19:56:00,Sat,Lunch,113,UPI,"[{""itemName"":""Veg Biryani"",""quantity"":1,""price"":100,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000271,CUST1271,34,M,2024-03-08 19:36:00,Fri,Snacks,85,Card,"[{""itemName"":""Maggi"",""quantity"":1,""price"":40,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Ice Cream"",""quantity"":1,""price"":45,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000272,CUST1272,29,M,2024-03-06 20:06:00,Wed,Dinner,225,Wallet,"[{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Paneer Curry+Roti"",""quantity"":2,""price"":90,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Tea"",""quantity"":1,""price"":15,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000273,CUST1273,29,F,2024-02-08 10:59:00,Thu,Dinner,40,Wallet,"[{""itemName"":""Fruit Bowl"",""quantity"":1,""price"":40,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000274,CUST1274,25,F,2024-03-04 14:58:00,Mon,Snacks,180,Cash,"[{""itemName"":""Cold Coffee"",""quantity"":1,""price"":50,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Chicken Biryani"",""quantity"":1,""price"":130,""category"":""Main Course"",""isVegetarian"":false}]"
TXN-2024-0000275,CUST1275,23,M,2024-05-12 08:25:00,Sun,Breakfast,162,Cash,"[{""itemName"":""Chicken Curry+Rice"",""quantity"":1,""price"":110,""category"":""Main Course"",""isVegetarian"":false},{""itemName"":""Fruit Bowl"",""quantity"":1,""price"":40,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000276,CUST1276,29,M,2024-03-15 17:50:00,Fri,Lunch,273,Card,"[{""itemName"":""Paneer Curry+Roti"",""quantity"":1,""price"":90,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Maggi"",""quantity"":1,""price"":40,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Chicken Biryani"",""quantity"":1,""price"":130,""category"":""Main Course"",""isVegetarian"":false}]"
TXN-2024-0000277,CUST1277,41,M,2024-02-08 08:59:00,Thu,Lunch,42,Cash,"[{""itemName"":""Fruit Bowl"",""quantity"":1,""price"":40,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000278,CUST1278,28,M,2024-06-17 14:54:00,Mon,Snacks,100,Wallet,"[{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Rajma Chawal"",""quantity"":1,""price"":70,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000279,CUST1279,19,M,2024-03-12 09:02:00,Tue,Dinner,270,Card,"[{""itemName"":""Sandwich"",""quantity"":2,""price"":50,""category"":""Snacks"",""isVegetarian"":true},{""itemName"":""Chicken Biryani"",""quantity"":1,""price"":130,""category"":""Main Course"",""isVegetarian"":false},{""itemName"":""Maggi"",""quantity"":1,""price"":40,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000280,CUST1280,38,F,2024-01-20 17:36:00,Sat,Breakfast,238,UPI,"[{""itemName"":""Lemonade"",""quantity"":1,""price"":20,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Paneer Curry+Roti"",""quantity"":1,""price"":90,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Chicken Curry+Rice"",""quantity"":1,""price"":110,""category"":""Main Course"",""isVegetarian"":false}]"
TXN-2024-0000281,CUST1281,28,F,2024-03-10 11:04:00,Sun,Dinner,32,Card,"[{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000282,CUST1282,32,F,2024-03-21 14:07:00,Thu,Lunch,42,UPI,"[{""itemName"":""Maggi"",""quantity"":1,""price"":40,""category"":""Snacks"",""isVegetarian"":true}]"
TXN-2024-0000283,CUST1283,45,M,2024-01-24 10:51:00,Wed,Snacks,295,Wallet,"[{""itemName"":""Coffee"",""quantity"":1,""price"":25,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Rajma Chawal"",""quantity"":1,""price"":70,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Veg Biryani"",""quantity"":2,""price"":100,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000284,CUST1284,34,M,2024-06-22 12:16:00,Sat,Dinner,32,Wallet,"[{""itemName"":""Tea"",""quantity"":2,""price"":15,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000285,CUST1285,35,M,2024-01-25 15:06:00,Thu,Dinner,30,Card,"[{""itemName"":""Lassi"",""quantity"":1,""price"":30,""category"":""Beverages"",""isVegetarian"":true}]"
TXN-2024-0000286,CUST1286,22,M,2024-04-12 13:43:00,Fri,Snacks,215,Wallet,"[{""itemName"":""Cold Coffee"",""quantity"":1,""price"":50,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Chole Bhature"",""quantity"":1,""price"":85,""category"":""Main Course"",""isVegetarian"":true},{""itemName"":""Fruit Bowl"",""quantity"":2,""price"":40,""category"":""Desserts"",""isVegetarian"":true}]"
TXN-2024-0000287,CUST1287,43,M,2024-01-24 20:21:00,Wed,Lunch,116,Wallet,"[{""itemName"":""Coffee"",""quantity"":2,""price"":25,""category"":""Beverages"",""isVegetarian"":true},{""itemName"":""Dal Rice"",""quantity"":1,""price"":60,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000288,CUST1288,33,M,2024-04-07 18:27:00,Sun,Lunch,68,Wallet,"[{""itemName"":""Dal Rice"",""quantity"":1,""price"":60,""category"":""Main Course"",""isVegetarian"":true}]"
TXN-2024-0000289,CUST1289,22,M,2024-06-06 17:39:00,Thu,Lunch,168,Cash,"[{""itemName"":""Brownie"",""quantity"":2,""price"":55,""category"":""Desserts"",""isVegetarian"":true},{""itemName"":""Sandwich"",""quantity"":1,""price"":50,""category"":""Snacks"",""isVegetarian"":true}]"
